,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
53359,Jacqueline Delord,22.0,170.0,57.0,FRA,1992,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,no medal,3,2
53360,Jacqueline Delord,22.0,170.0,57.0,FRA,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,3,2
53361,Jacqueline Delord,26.0,170.0,57.0,FRA,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,3,3
53556,Oksana Yevgenyevna Demidova,18.0,167.0,54.0,BLR,2012,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
53686,"Adelade Henriette ""Ada"" den Haan (-Swinkels)",19.0,180.0,80.0,NED,1960,Roma,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
53687,"Adelade Henriette ""Ada"" den Haan (-Swinkels)",19.0,180.0,80.0,NED,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
53696,"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",14.0,163.0,61.75478645066274,NED,1932,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,Silver,2,1
53697,"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",14.0,163.0,62.60313174946004,NED,1932,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,2,1
53698,"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",18.0,163.0,61.75478645066274,NED,1936,Berlin,Swimming,Swimming Women's 100 metres Freestyle,no medal,2,2
53699,"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",18.0,163.0,62.60313174946004,NED,1936,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,2,2
53845,Helen Jennifer Denman,19.0,182.0,70.0,AUS,1996,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
53846,Helen Jennifer Denman,19.0,182.0,70.0,AUS,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,1,1
53871,"Clara ""Clare"" Dennis (-Golding)",16.0,169.89336016096578,60.55612244897959,AUS,1932,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,Gold,1,1
54313,Martine Dessureault,22.0,173.0,57.0,CAN,1996,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
54323,Elisabetta Dessy (-Dibiasi-),18.0,180.0,58.0,ITA,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
54350,Olga Igorevna Detenyuk,15.0,173.0,57.0,RUS,2008,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
54457,Nikia Hillarie Deveaux,18.0,165.0,62.0,BAH,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
54565,Phyllis Delma Dewar (-Lowery),20.0,171.32436260623228,61.75478645066274,CAN,1936,Berlin,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
54566,Phyllis Delma Dewar (-Lowery),20.0,172.8904109589041,62.60313174946004,CAN,1936,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
54597,Darya Sergeyevna Deyeva,21.0,181.0,69.0,RUS,2012,London,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
54667,Shreya Dhital,17.0,163.0,54.0,NEP,2012,London,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
54832,Silvia Di Pietro,23.0,165.0,57.0,ITA,2016,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
54833,Silvia Di Pietro,23.0,165.0,57.0,ITA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
54907,Ioana Lorena Diaconescu,17.0,180.0,74.0,ROU,1996,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,no medal,2,1
54908,Ioana Lorena Diaconescu,17.0,180.0,74.0,ROU,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,1
54909,Ioana Lorena Diaconescu,17.0,180.0,74.0,ROU,1996,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,2,1
54910,Ioana Lorena Diaconescu,21.0,180.0,74.0,ROU,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,2
54911,Ioana Lorena Diaconescu,21.0,180.0,74.0,ROU,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,2,2
54912,Ioana Lorena Diaconescu,21.0,180.0,74.0,ROU,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,2,2
55399,Helga Diederichsen Schonbude,17.0,169.89336016096578,60.55612244897959,MEX,1948,London,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
55407,Karen Dieffenthaler,20.0,162.0,58.0,TTO,1988,Seoul,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
55408,Karen Dieffenthaler,20.0,162.0,58.0,TTO,1988,Seoul,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
55409,Karen Dieffenthaler,20.0,162.0,58.0,TTO,1988,Seoul,Swimming,Swimming Women's 200 metres Freestyle,no medal,1,1
55596,Dominique Lorraine Diezi (-O'Brien),19.0,177.0,69.0,SUI,1996,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,no medal,2,1
55597,Dominique Lorraine Diezi (-O'Brien),19.0,177.0,69.0,SUI,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,1
55598,Dominique Lorraine Diezi (-O'Brien),19.0,177.0,69.0,SUI,1996,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,2,1
55599,Dominique Lorraine Diezi (-O'Brien),27.0,177.0,69.0,SUI,2004,Athina,Swimming,Swimming Women's 100 metres Freestyle,no medal,2,2
55600,Dominique Lorraine Diezi (-O'Brien),27.0,177.0,69.0,SUI,2004,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,2
55601,Dominique Lorraine Diezi (-O'Brien),27.0,177.0,69.0,SUI,2004,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,2,2
55664,Ayse Diker,16.0,165.0,50.0,TUR,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
55665,Kateryna Dikidzhy,17.0,176.0,60.0,UKR,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
55666,lkay Dikmen,19.0,166.0,60.0,TUR,2000,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,no medal,2,1
55667,lkay Dikmen,19.0,166.0,60.0,TUR,2000,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,no medal,2,1
55668,lkay Dikmen,23.0,166.0,60.0,TUR,2004,Athina,Swimming,Swimming Women's 100 metres Breaststroke,no medal,2,2
55669,lkay Dikmen,23.0,166.0,60.0,TUR,2004,Athina,Swimming,Swimming Women's 200 metres Breaststroke,no medal,2,2
55699,Alana Kathryn Dillette,20.0,178.0,64.0,BAH,2008,Beijing,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
55850,Zoi Dimoskhaki,15.0,175.0,63.0,GRE,2000,Sydney,Swimming,Swimming Women's 200 metres Freestyle,no medal,2,1
55851,Zoi Dimoskhaki,19.0,175.0,63.0,GRE,2004,Athina,Swimming,Swimming Women's 200 metres Freestyle,no medal,2,2
55852,Zoi Dimoskhaki,19.0,175.0,63.0,GRE,2004,Athina,Swimming,Swimming Women's 400 metres Freestyle,no medal,2,2
55853,Zoi Dimoskhaki,19.0,175.0,63.0,GRE,2004,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,2
55854,Zoi Dimoskhaki,19.0,175.0,63.0,GRE,2004,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,2,2
55919,Ding Jilian,20.0,166.0,60.0,CHN,1984,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
55920,Ding Jilian,20.0,166.0,60.0,CHN,1984,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
56023,Binta Zahra Diop,18.0,169.0,58.0,SEN,2008,Beijing,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
56072,"Madeline Jane ""Maya"" DiRado",23.0,175.0,65.0,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,1,1
56073,"Madeline Jane ""Maya"" DiRado",23.0,175.0,65.0,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,Gold,1,1
56074,"Madeline Jane ""Maya"" DiRado",23.0,175.0,65.0,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,Bronze,1,1
56075,"Madeline Jane ""Maya"" DiRado",23.0,175.0,65.0,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,Silver,1,1
56171,Erica Dittmer Kane,20.0,180.0,68.0,MEX,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,no medal,1,1
56184,Nina Dittrich,17.0,174.0,58.0,AUT,2008,Beijing,Swimming,Swimming Women's 200 metres Butterfly,no medal,2,1
56185,Nina Dittrich,21.0,174.0,58.0,AUT,2012,London,Swimming,Swimming Women's 800 metres Freestyle,no medal,2,2
56370,Senele Dlamini,16.0,178.0,52.0,SWZ,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
56508,va Dobr,15.0,183.0,63.0,HUN,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
56519,"Catharina Clasina ""Rini"" Dobber",17.0,168.0,62.0,NED,1960,Roma,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
56572,Luminia Liliana Dobrescu,17.0,180.0,70.0,ROU,1988,Seoul,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,1
56573,Luminia Liliana Dobrescu,17.0,180.0,70.0,ROU,1988,Seoul,Swimming,Swimming Women's 100 metres Freestyle,no medal,3,1
56574,Luminia Liliana Dobrescu,17.0,180.0,70.0,ROU,1988,Seoul,Swimming,Swimming Women's 200 metres Freestyle,no medal,3,1
56575,Luminia Liliana Dobrescu,21.0,180.0,70.0,ROU,1992,Barcelona,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,2
56576,Luminia Liliana Dobrescu,21.0,180.0,70.0,ROU,1992,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,no medal,3,2
56577,Luminia Liliana Dobrescu,21.0,180.0,70.0,ROU,1992,Barcelona,Swimming,Swimming Women's 200 metres Freestyle,no medal,3,2
56578,Luminia Liliana Dobrescu,21.0,180.0,70.0,ROU,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,3,2
56579,Luminia Liliana Dobrescu,21.0,180.0,70.0,ROU,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,3,2
56580,Luminia Liliana Dobrescu,25.0,180.0,70.0,ROU,1996,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,3
56581,Luminia Liliana Dobrescu,25.0,180.0,70.0,ROU,1996,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,no medal,3,3
56582,Luminia Liliana Dobrescu,25.0,180.0,70.0,ROU,1996,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,no medal,3,3
56583,Luminia Liliana Dobrescu,25.0,180.0,70.0,ROU,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,3,3
56584,Luminia Liliana Dobrescu,25.0,180.0,70.0,ROU,1996,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,3,3
56585,Luminia Liliana Dobrescu,25.0,180.0,70.0,ROU,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,3,3
56598,Rumyana Nikolova Dobreva,16.0,170.0,51.0,BUL,1980,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
56661,Sylvia Elizabeth Dockerill (-Dodd),20.0,173.0,61.0,CAN,1972,Munich,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
56662,Sylvia Elizabeth Dockerill (-Dodd),20.0,173.0,61.0,CAN,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
56669,Marguerite Dorothy Dockrell (-Mason),16.0,171.32436260623228,61.75478645066274,IRL,1928,Amsterdam,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
56702,"Melanie ""Mel"" Dodd",27.0,175.0,67.0,AUS,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
56761,Susan Elizabeth Doerr,15.0,164.0,50.0,USA,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,1,1
56837,Anna Maree Doig (-Daly),18.0,165.0,61.75478645066274,NZL,1984,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
56838,Anna Maree Doig (-Daly),18.0,165.0,60.36473880597015,NZL,1984,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
56839,Anna Maree Doig (-Daly),18.0,165.0,59.7022792022792,NZL,1984,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
57024,Burcu Dolunay,28.0,174.0,63.0,TUR,2012,London,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
57025,Burcu Dolunay,28.0,174.0,63.0,TUR,2012,London,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
57209,Helen Don-Duncan,19.0,165.0,56.0,GBR,2000,Sydney,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
57221,Claire Christine Donahue,23.0,170.0,63.0,USA,2012,London,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
57222,Claire Christine Donahue,23.0,170.0,63.0,USA,2012,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,1,1
57262,Elena Donati,18.0,169.97773279352228,60.41480730223124,ITA,1992,Barcelona,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
57263,Elena Donati,18.0,169.89336016096578,60.55612244897959,ITA,1992,Barcelona,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
57298,Eva Donde,14.0,164.0,58.0,KEN,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
57349,Dong Jie,17.0,170.0,62.0,CHN,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,1,1
57393,"Euphrasia Louise ""Fraze"" Donnelly (-Bungard, -Berlin)",18.0,163.0,62.60313174946004,USA,1924,Paris,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,1,1
57395,Linda Donnelly,18.0,172.0,60.0,GBR,1988,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
57652,Danile Dorlans,21.0,176.0,63.0,FRA,1968,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,no medal,1,1
57653,Danile Dorlans,21.0,176.0,63.0,FRA,1968,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
57654,Danile Dorlans,21.0,176.0,63.0,FRA,1968,Mexico City,Swimming,Swimming Women's 200 metres Individual Medley,no medal,1,1
57719,Jana Drries,16.0,180.0,66.0,GER,1992,Barcelona,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
57720,Jana Drries,16.0,180.0,66.0,GER,1992,Barcelona,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
57721,Jana Drries,16.0,180.0,66.0,GER,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,1,1
57978,Gabriella Al-Doueihy,17.0,170.7595744680851,60.61899563318777,LIB,2016,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,no medal,1,1
58001,Dimity Jean Douglas,14.0,178.0,60.0,AUS,1984,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
58002,Dimity Jean Douglas,14.0,178.0,60.0,AUS,1984,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
58003,Dimity Jean Douglas,14.0,178.0,60.0,AUS,1984,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
58177,Anna Dowgiert,22.0,178.0,65.0,POL,2012,London,Swimming,Swimming Women's 50 metres Freestyle,no medal,2,1
58178,Anna Dowgiert,26.0,178.0,65.0,POL,2016,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,no medal,2,2
58179,Anna Dowgiert,26.0,178.0,65.0,POL,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,2
58261,Fiona Doyle,24.0,175.0,65.0,IRL,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
58262,Fiona Doyle,24.0,175.0,65.0,IRL,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
58288,Alison Dozzo,16.0,174.0,68.0,CAN,1984,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,no medal,1,1
58466,Theodora Drakou,20.0,169.0,67.0,GRE,2012,London,Swimming,Swimming Women's 50 metres Freestyle,no medal,2,1
58467,Theodora Drakou,20.0,169.0,67.0,GRE,2012,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,1
58468,Theodora Drakou,24.0,169.0,67.0,GRE,2016,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,no medal,2,2
58516,Judith Draxler (-Hutter),26.0,180.0,72.0,AUT,1996,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,1
58517,Judith Draxler (-Hutter),26.0,180.0,72.0,AUT,1996,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,no medal,3,1
58518,Judith Draxler (-Hutter),30.0,180.0,72.0,AUT,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,2
58519,Judith Draxler (-Hutter),30.0,180.0,72.0,AUT,2000,Sydney,Swimming,Swimming Women's 100 metres Freestyle,no medal,3,2
58520,Judith Draxler (-Hutter),34.0,180.0,72.0,AUT,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,3
58521,Judith Draxler (-Hutter),34.0,180.0,72.0,AUT,2004,Athina,Swimming,Swimming Women's 100 metres Freestyle,no medal,3,3
58558,Liesbet Dreesen,23.0,175.0,57.0,BEL,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
58559,Liesbet Dreesen,23.0,175.0,57.0,BEL,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
58608,"Waltraud ""Wally"" Dressel (-Stolberg)",18.0,171.32436260623228,61.75478645066274,GER,1912,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
58609,"Waltraud ""Wally"" Dressel (-Stolberg)",18.0,172.8904109589041,62.60313174946004,GER,1912,Stockholm,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,1,1
58811,Monique Drost,15.0,175.0,71.0,NED,1980,Moskva,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
58816,liane Dohi Droubry,16.0,170.0,60.0,CIV,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
58824,Anabel Drousiotou,14.0,162.0,52.0,CYP,1980,Moskva,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
58903,"Nicole ""Nikki"" Dryden",17.0,188.0,72.0,CAN,1992,Barcelona,Swimming,Swimming Women's 200 metres Freestyle,no medal,2,1
58904,"Nicole ""Nikki"" Dryden",17.0,188.0,72.0,CAN,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,1
58905,"Nicole ""Nikki"" Dryden",17.0,188.0,72.0,CAN,1992,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,no medal,2,1
58906,"Nicole ""Nikki"" Dryden",17.0,188.0,72.0,CAN,1992,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,no medal,2,1
58907,"Nicole ""Nikki"" Dryden",17.0,188.0,72.0,CAN,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,2,1
58908,"Nicole ""Nikki"" Dryden",21.0,188.0,72.0,CAN,1996,Atlanta,Swimming,Swimming Women's 800 metres Freestyle,no medal,2,2
58999,Renate Magdeleen du Plessis,19.0,179.0,76.0,RSA,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
59020,Natalie du Toit,24.0,175.0,72.0,RSA,2008,Beijing,Swimming,Swimming Women's 10 kilometres Open Water,no medal,1,1
59040,Enriqueta Corina Duarte Ibarra Garca,19.0,171.32436260623228,61.75478645066274,ARG,1948,London,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
59041,Enriqueta Corina Duarte Ibarra Garca,19.0,170.7595744680851,60.61899563318777,ARG,1948,London,Swimming,Swimming Women's 400 metres Freestyle,no medal,1,1
59042,Enriqueta Corina Duarte Ibarra Garca,19.0,172.8904109589041,62.60313174946004,ARG,1948,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
59261,Pascale Ducong (-Dandrimont),15.0,172.0,52.0,FRA,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
59374,"Virginia Ruth ""Ginny"" Duenkel",17.0,170.0,61.0,USA,1964,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,Gold,1,1
59375,"Virginia Ruth ""Ginny"" Duenkel",17.0,170.0,61.0,USA,1964,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,Bronze,1,1
59431,Fabienne Dufour,19.0,176.0,67.0,BEL,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,1,1
59432,Fabienne Dufour,19.0,176.0,67.0,BEL,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
59433,Fabienne Dufour,19.0,176.0,67.0,BEL,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
59496,Keltie Mayken Duggan (-Graboski),18.0,170.0,63.0,CAN,1988,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
59497,Keltie Mayken Duggan (-Graboski),18.0,170.0,63.0,CAN,1988,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,1,1
59515,Paola Duguet Duran,16.0,176.0,65.0,COL,2004,Athina,Swimming,Swimming Women's 400 metres Freestyle,no medal,1,1
59516,Paola Duguet Duran,16.0,176.0,65.0,COL,2004,Athina,Swimming,Swimming Women's 800 metres Freestyle,no medal,1,1
59686,Corina Loredana Dumitru,18.0,168.99154929577466,59.7022792022792,ROU,1992,Barcelona,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
59687,Kathrin Dumitru,15.0,176.0,60.0,GER,1996,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
59688,Kathrin Dumitru,15.0,176.0,60.0,GER,1996,Atlanta,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
59689,Kathrin Dumitru,15.0,176.0,60.0,GER,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
59789,Nanette Mary Duncan (-Thomas),17.0,170.7595744680851,60.61899563318777,AUS,1964,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,no medal,1,1
59790,Nanette Mary Duncan (-Thomas),17.0,171.87765957446808,61.76282051282051,AUS,1964,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
59791,Nanette Mary Duncan (-Thomas),17.0,172.01476377952756,61.94729064039409,AUS,1964,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
59815,"Patricia ""Tricia"" Duncan",15.0,183.0,62.0,ISV,1988,Seoul,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
59816,"Patricia ""Tricia"" Duncan",15.0,183.0,62.0,ISV,1988,Seoul,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
59991,Anne A. Dupire,19.292025862068964,171.32436260623228,61.75478645066274,FRA,1928,Amsterdam,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
59992,Anne A. Dupire,19.605809128630707,172.8904109589041,62.60313174946004,FRA,1928,Amsterdam,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
60070,Bndicte Duprez (-Bazureau),17.0,167.0,56.0,FRA,1968,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
60071,Bndicte Duprez (-Bazureau),17.0,167.0,56.0,FRA,1968,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
60104,"Sarah Frances ""Fanny"" Durack (-Gately)",22.0,171.32436260623228,61.75478645066274,ANZ,1912,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,Gold,1,1
60489,Raminta Dvarikyt,18.0,172.0,63.0,LTU,2008,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
60725,Hanna Leonidivna Dzerkal,20.0,172.0,57.0,UKR,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,1
60726,Hanna Leonidivna Dzerkal,20.0,172.0,57.0,UKR,2008,Beijing,Swimming,Swimming Women's 200 metres Individual Medley,no medal,2,1
60727,Hanna Leonidivna Dzerkal,24.0,172.0,57.0,UKR,2012,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,2,2
60728,Hanna Leonidivna Dzerkal,24.0,172.0,57.0,UKR,2012,London,Swimming,Swimming Women's 200 metres Breaststroke,no medal,2,2
60729,Hanna Leonidivna Dzerkal,24.0,172.0,57.0,UKR,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,no medal,2,2
60730,Hanna Leonidivna Dzerkal,24.0,172.0,57.0,UKR,2012,London,Swimming,Swimming Women's 400 metres Individual Medley,no medal,2,2
60855,Maureen Cynthia Eager,15.0,171.32436260623228,61.75478645066274,HKG,1952,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
60856,Maureen Cynthia Eager,15.0,170.7595744680851,60.61899563318777,HKG,1952,Helsinki,Swimming,Swimming Women's 400 metres Freestyle,no medal,1,1
60879,Heidi Earp,19.0,170.0,57.0,GBR,2000,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
60880,Heidi Earp,19.0,170.0,57.0,GBR,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
61226,"Susan ""Sue"" Eddy (-Dolbey)",15.0,162.0,49.0,AUS,1968,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
61227,"Susan ""Sue"" Eddy (-Dolbey)",15.0,162.0,49.0,AUS,1968,Mexico City,Swimming,Swimming Women's 200 metres Individual Medley,no medal,1,1
61228,"Susan ""Sue"" Eddy (-Dolbey)",15.0,162.0,49.0,AUS,1968,Mexico City,Swimming,Swimming Women's 400 metres Individual Medley,no medal,1,1
61242,Diane Hendrina Edelijn,16.0,176.0,69.0,NED,1976,Montreal,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
61243,Diane Hendrina Edelijn,16.0,176.0,69.0,NED,1976,Montreal,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
61244,Diane Hendrina Edelijn,16.0,176.0,69.0,NED,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
